Smiles,MW,LogP,HBA,HBD,PSA,Fsp3,SA,MCE18,NP_Score,Lipinski_Pass,Pfizer_pass,Fsp3_pass,MCE_pass,SA_pass,NP_pass,Final_pass,PAINS,BMS,CHE
CC(C)(/C=C/[C@@H](N[C@@H](CCCNC(=N)N)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,778.988,4.381470000000006,10,9,235.51999999999995,0.627906976744186,5.866807933488188,64,1.8840520794276483,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,558.7120000000002,3.982000000000003,8,4,141.36,0.71875,5.48835700353661,45,2.9561314744881058,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,572.7390000000004,4.372100000000003,8,4,141.36,0.7272727272727273,5.528941392014223,45,2.7603529289652,True,True,True,True,True,True,True,True,True,True
CC(C)(/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,620.7830000000002,5.275900000000005,8,4,141.36,0.5945945945945946,5.345182807827687,56,2.416427689182771,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,560.7280000000003,3.773800000000002,8,5,144.52,0.75,5.635138739199478,43,2.946512591094456,True,True,True,False,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,574.7550000000003,4.163900000000003,8,5,144.52,0.7575757575757576,5.673214657014037,43,2.7509686524835906,True,True,True,False,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,622.7990000000003,5.067700000000005,8,5,144.52,0.6216216216216216,5.480035371892921,54,2.407877570610638,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N1CCC[C@H]1C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,655.8290000000001,4.538700000000003,9,4,161.67000000000002,0.7297297297297297,5.825783414399506,55,2.071290926221981,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N1CCC[C@H]1C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C([SiH3])C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,683.9590000000001,3.736200000000003,8,3,141.44,0.7368421052631579,6.019089603058178,53,1.6669873941129605,True,True,True,True,False,True,False,True,True,True
CC(C)(/C=C/[C@@H](N1CCC[C@H]1C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,717.9000000000003,5.832600000000007,9,4,161.67,0.6190476190476191,5.726945212157817,66,1.6893203955025689,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](Cc1ccccc1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,705.8890000000001,5.275200000000005,9,5,170.45999999999998,0.6097560975609756,5.706532530007177,61,1.9744247380559552,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](Cc1ccccc1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,719.9160000000002,5.6653000000000056,9,5,170.45999999999998,0.6190476190476191,5.751589886045082,61,1.8413293836087636,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](Cc1ccccc1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,767.9600000000002,6.569100000000008,9,5,170.45999999999998,0.5217391304347826,5.6587899382486135,72,1.6570527760780391,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,721.8880000000001,4.980800000000005,10,6,190.69,0.6097560975609756,5.779289722430153,63,2.0281837446231097,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,735.9150000000001,5.370900000000006,10,6,190.69,0.6190476190476191,5.82352405629309,63,1.8965853024000696,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,783.9590000000001,6.274700000000007,10,6,190.69,0.5217391304347826,5.73112788479469,74,1.6887785195886875,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,809.0130000000001,6.842200000000008,9,7,189.41,0.5208333333333334,5.78592093426315,78,1.6918769025126623,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,758.9530000000002,6.146600000000007,9,6,186.25,0.5909090909090909,5.855131483082767,69,1.7403176820073738,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,806.9970000000002,7.050400000000009,9,6,186.25,0.5,5.776961713308787,80,1.566858895193357,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(=O)O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,673.8000000000001,3.5072000000000028,10,6,207.76,0.6944444444444444,5.848522597364659,56,2.17806896292584,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(=O)O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,687.8270000000001,3.897300000000002,10,6,207.76,0.7027027027027027,5.888308892634203,56,2.0326689087192307,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CC(=O)O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,735.8710000000002,4.801100000000004,10,6,207.76,0.5853658536585366,5.753596069386379,67,1.793232023663034,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCC(=O)O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,687.8270000000001,3.897300000000002,10,6,207.76,0.7027027027027027,5.831879325326511,56,2.1943109818462103,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCC(=O)O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,701.8540000000002,4.2874000000000025,10,6,207.76,0.7105263157894737,5.872846533873116,56,2.051494088345326,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CCC(=O)O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,749.8980000000001,5.191200000000004,10,6,207.76,0.5952380952380952,5.748866598416095,67,1.8150967619289784,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(N)=O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,672.816,2.9079000000000024,10,6,213.54999999999995,0.6944444444444444,5.866004197364658,55,2.145070417493309,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(N)=O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,686.8430000000001,3.2980000000000027,10,6,213.54999999999995,0.7027027027027027,5.905380767634203,55,2.0003438029894043,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CC(N)=O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,734.8870000000002,4.201800000000004,10,6,213.54999999999995,0.5853658536585366,5.769093941726805,66,1.7633465485543265,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCC(N)=O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,686.8430000000001,3.2980000000000027,10,6,213.54999999999995,0.7027027027027027,5.852438700326512,55,2.1072712831457108,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCC(N)=O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,700.8700000000001,3.688100000000003,10,6,213.54999999999995,0.7105263157894737,5.8929350834914365,55,1.9661951836188365,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CCC(N)=O)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,748.9140000000001,4.591900000000003,10,6,213.54999999999995,0.5952380952380952,5.767141598416094,66,1.7361162945896356,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](Cc1c[nH]cn1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,695.8540000000002,3.998300000000001,10,6,199.14,0.6578947368421053,6.009807278953668,61,2.0336191146317004,False,True,True,True,False,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@H](Cc1c[nH]cn1)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,757.9250000000002,5.292200000000005,10,6,199.14,0.5581395348837209,5.920652246592791,72,1.675908050277918,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](Cc1c[nH]cn1)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,695.854,3.998300000000001,10,6,199.14,0.6578947368421053,5.883157654893518,61,2.3385482021855006,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCCCN)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,686.8870000000001,4.161500000000003,10,6,196.48,0.7368421052631579,5.852940053188765,51,2.2247796749080164,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCCCN)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,700.9140000000001,4.551600000000003,10,6,196.48,0.7435897435897436,5.893378389422148,51,2.081353407545896,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CCCCN)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,748.9580000000001,5.455400000000005,10,6,196.48,0.627906976744186,5.769369562607077,62,1.8427442797072835,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@H](N[C@@H](CCCNC(=N)N)C(=O)O)[C@@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,714.9010000000002,3.2957700000000054,10,8,232.36,0.7105263157894737,5.936235298967804,55,2.110526803576643,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCCNC(=N)N)C(=O)O)[C@](C)(O)[C@@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@@]12C,728.9280000000001,3.6858700000000058,10,8,232.36,0.717948717948718,5.976415047723711,55,1.974814101715592,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@H](N[C@@H](CCCNC(=N)N)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,776.9720000000001,4.589670000000006,10,8,232.36,0.6046511627906976,5.8610286953336335,66,1.7523366788590948,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,556.6960000000001,4.190200000000004,8,3,138.20000000000002,0.6875,5.527480655659698,47,2.6734155258551304,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,570.7230000000003,4.580300000000004,8,3,138.20000000000002,0.696969696969697,5.565191768132223,47,2.4845324912744924,True,True,True,True,True,True,True,True,True,True
CC(C)(/C=C/C(=O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,618.7670000000003,5.484100000000006,8,3,138.2,0.5675675675675675,5.370642436282138,58,2.165124623731238,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,558.7120000000002,3.982000000000003,8,4,141.36,0.71875,5.660593837856137,45,2.71729361962148,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,572.7390000000004,4.372100000000003,8,4,141.36,0.7272727272727273,5.696349156212641,45,2.527340387631907,True,True,True,True,True,True,True,True,True,True
CC(C)(/C=C/[C@@H](O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,620.7830000000002,5.275900000000005,8,4,141.36,0.5945945945945946,5.49445473090461,56,2.204127373745771,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N1CCC[C@H]1C(=O)O,699.8820000000001,4.901300000000004,10,4,170.9,0.7435897435897436,5.881872340863414,57,2.156283583209043,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N1CCC[C@H]1C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,713.9090000000001,5.291400000000006,10,4,170.89999999999998,0.75,5.923599888825382,57,2.0677458723416686,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N1CCC[C@H]1C(=O)O,761.9530000000001,6.195200000000007,10,4,170.9,0.6363636363636364,5.810428118326717,68,1.8367239166377567,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](Cc1ccccc1)C(=O)O,749.9420000000002,5.637800000000005,10,5,179.69,0.627906976744186,5.786782490416804,63,2.058503097571717,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](Cc1ccccc1)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,763.969,6.027900000000006,10,5,179.68999999999997,0.6363636363636364,5.833231542315857,63,1.9804415053927036,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](Cc1ccccc1)C(=O)O,812.0130000000003,6.931700000000007,10,5,179.69,0.5416666666666666,5.759720340020436,74,1.7961035645646304,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](Cc1ccc(O)cc1)C(=O)O,765.9410000000003,5.343400000000005,11,6,199.92,0.627906976744186,5.858897500037196,65,2.1078010972440127,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](Cc1ccc(O)cc1)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,779.9680000000001,5.733500000000007,11,6,199.92,0.6363636363636364,5.904575371794848,65,2.0302531406454767,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](Cc1ccc(O)cc1)C(=O)O,828.0120000000003,6.637300000000008,11,6,199.92,0.5416666666666666,5.831306514623536,76,1.8239255077583032,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,788.9790000000002,6.119100000000005,10,6,195.48,0.6,5.896247028690562,71,1.9496054707302208,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,803.006,6.509200000000008,10,6,195.48,0.6086956521739131,5.942339956054296,71,1.8774590924025607,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,851.0500000000002,7.413000000000007,10,6,195.48,0.52,5.88147636786158,82,1.7035456397637267,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(=O)O)C(=O)O,717.8530000000003,3.8698000000000015,11,6,216.99,0.7105263157894737,5.906469054046125,58,2.2551140362443003,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CC(=O)O)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,731.8800000000002,4.259900000000003,11,6,216.98999999999995,0.717948717948718,5.948500472290393,58,2.1687679110804865,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CC(=O)O)C(=O)O,779.9240000000003,5.163700000000004,11,6,216.99,0.6046511627906976,5.838401907675075,69,1.932436644697925,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCC(=O)O)C(=O)O,731.8800000000002,4.259900000000003,11,6,216.99,0.717948717948718,5.895390291294918,58,2.2689373795862178,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CCC(=O)O)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,745.9070000000002,4.650000000000004,11,6,216.98999999999995,0.725,5.938384504776272,58,2.183959608796402,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCC(=O)O)C(=O)O,793.9510000000002,5.553800000000004,11,6,216.99,0.6136363636363636,5.8375774109244265,69,1.950708420931716,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(N)=O)C(=O)O,716.8690000000001,3.270500000000002,11,6,222.78,0.7105263157894737,5.922899129234095,57,2.224056581719565,False,True,True,True,True,True,False,True,True,True
